record_id,redcap_event_name,information_timestamp,consent,subject_id_quest,information_complete,nfc_timestamp,nfc_01,nfc_02,nfc_03,nfc_04,nfc_05,nfc_06,nfc_07,nfc_08,nfc_09,nfc_10,nfc_11,nfc_12,nfc_13,nfc_14,nfc_15,nfc_16,nfc_complete,bis_11_timestamp,bis11_01,bis11_02,bis11_03,bis11_04,bis11_05,bis11_06,bis11_07,bis11_08,bis11_09,bis11_10,bis11_11,bis11_12,bis11_13,bis11_14,bis11_15,bis11_16,bis11_17,bis11_18,bis11_19,bis11_20,bis11_21,bis11_22,bis11_23,bis11_24,bis11_25,bis11_26,bis11_27,bis11_28,bis11_29,bis11_30,bis_11_complete,bscs_timestamp,bscs_1,bscs_2,bscs_3,bscs_4,bscs_5,bscs_6,bscs_7,bscs_8,bscs_9,bscs_10,bscs_11,bscs_12,bscs_13,bscs_complete,srs_timestamp,srs_01,srs_02,srs_03,srs_04,srs_05,srs_06,srs_07,srs_08,srs_09,srs_10,srs_complete,erq_timestamp,erq_01,erq_02,erq_03,erq_04,erq_05,erq_06,erq_07,erq_08,erq_09,erq_10,erq_complete,who5_timestamp,who5_1,who5_2,who5_3,who5_4,who5_5,who5_complete,cdrisc_timestamp,risc_01,risc_04,risc_06,risc_07,risc_08,risc_11,risc_14,risc_16,risc_17,risc_19,cdrisc_complete,acs_timestamp,acs_01,acs_02,acs_03,acs_04,acs_05,acs_06,acs_07,acs_08,acs_09,acs_10,acs_11,acs_12,acs_13,acs_14,acs_15,acs_16,acs_17,acs_18,acs_19,acs_20,acs_complete,flexer_timestamp,flexer_01,flexer_02,flexer_03,flexer_04,flexer_05,flexer_06,flexer_07,flexer_08,flexer_09,flexer_10,flexer_complete,lay_beliefs_timestamp,layb_01,layb_02,layb_03,layb_04,lay_beliefs_complete,appointment_timestamp,appointment_complete,subject_id_lab,vl,date,preparatory_coged_complete,general_questions_timestamp,age,gender,edu,state,general_questions_complete,inclusion,inclusion_0___1,inclusion_0___2,inclusion_0_2,researcher_questions_complete,nasatlx_aversion_timestamp,nasa_tlx_1,nasa_tlx_2,nasa_tlx_3,nasa_tlx_4,nasa_tlx_5,nasa_tlx_6,avers,nasatlx_aversion_complete,nasatlx_aversion2_timestamp,nasa_tlx_1b,nasa_tlx_2b,nasa_tlx_3b,nasa_tlx_4b,nasa_tlx_5b,nasa_tlx_6b,aversb,nasatlx_aversion2_complete,nasatlx_aversion3_timestamp,nasa_tlx_1c,nasa_tlx_2c,nasa_tlx_3c,nasa_tlx_4c,nasa_tlx_5c,nasa_tlx_6c,aversc,nasatlx_aversion3_complete,nasatlx_aversion4_timestamp,nasa_tlx_1d,nasa_tlx_2d,nasa_tlx_3d,nasa_tlx_4d,nasa_tlx_5d,nasa_tlx_6d,aversd,nasatlx_aversion4_complete,followup_coged_timestamp,followup_adherence,followup_motivation,followup_motivation_other,followup_coged_complete,t1_psychopy_ed_csv,t1_psychopy_nback_csv,t1_psychopy_randch_log,t1_session_notes,files_coged_complete,record_id_2,vl_er,date_er,preparatory_ered_complete,emg_eeg,emg_vhdr,emg_vmrk,er_psychopy_csv,ed_psychopy_csv,t2_session_notes,files_ered_complete,followup_ered_timestamp,nachb_01,nachb_01_inhalt,nachb_02,nachb_02_inhalt,nachb_03,nachb_07,nachb_07_inhalt,nachb_08,nachb_08_inhalt,nachb_08_haeufig,nachb_08_zurueck,followup_ered_complete
177_final,l2_ered_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N25N07,CS,,2,,,,,,,2,,0,,1,,Worked best to regulate my emotions.,0,,0,,,,2
178,t1_questionnaires_arm_1,13.01.2023 10:28,1,C16H07,2,13.01.2023 10:35,0,0,-1,2,2,-1,-1,1,3,0,0,-1,-1,0,-3,-2,2,13.01.2023 10:41,2,2,2,1,1,1,2,2,4,3,2,3,2,2,2,2,3,3,3,2,2,2,2,2,3,3,2,3,1,2,2,13.01.2023 10:43,3,4,3,3,4,4,5,3,4,5,2,4,4,2,13.01.2023 10:45,2,2,2,3,3,2,4,2,4,2,2,13.01.2023 12:26,5,5,5,4,4,4,5,4,4,4,2,13.01.2023 12:26,1,1,1,1,1,2,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178_final,t1_questionnaires_arm_1,,1,C16H07,2,,0,0,-1,2,2,-1,-1,1,3,0,0,-1,-1,0,-3,-2,2,,2,2,2,1,1,1,2,2,4,3,2,3,2,2,2,2,3,3,3,2,2,2,2,2,3,3,2,3,1,2,2,,3,4,3,3,4,4,5,3,4,5,2,4,4,2,,2,2,2,3,3,2,4,2,4,2,2,,5,5,5,4,4,4,5,4,4,4,2,,1,1,1,1,1,2,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,t1_questionnaires_arm_1,15.01.2023 20:11,1,H24B03,2,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179_final,t1_questionnaires_arm_1,,1,H24B03,2,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,t1_questionnaires_arm_1,16.01.2023 08:58,1,E25N07,2,16.01.2023 09:00,0,1,1,0,2,1,0,0,-2,-1,-1,1,0,-1,-2,-1,2,16.01.2023 09:02,3,2,3,1,2,4,4,3,2,4,2,3,3,2,2,1,2,1,2,2,1,2,3,1,1,2,3,3,2,3,2,16.01.2023 09:03,4,4,3,2,3,4,5,4,3,3,4,4,3,2,16.01.2023 09:05,3,2,3,4,3,2,3,2,3,3,2,16.01.2023 09:06,4,3,4,2,4,3,4,3,6,4,2,16.01.2023 09:07,4,2,2,1,1,2,16.01.2023 09:08,6,5,5,5,5,6,5,3,5,5,2,16.01.2023 09:14,2,3,3,3,3,3,2,2,3,2,2,2,3,2,3,3,2,2,3,2,2,16.01.2023 09:17,3,2,2,3,3,3,2,3,3,3,2,16.01.2023 09:18,3,3,3,3,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180_final,t1_questionnaires_arm_1,,1,E25N07,2,,0,1,1,0,2,1,0,0,-2,-1,-1,1,0,-1,-2,-1,2,,3,2,3,1,2,4,4,3,2,4,2,3,3,2,2,1,2,1,2,2,1,2,3,1,1,2,3,3,2,3,2,,4,4,3,2,3,4,5,4,3,3,4,4,3,2,,3,2,3,4,3,2,3,2,3,3,2,,4,3,4,2,4,3,4,3,6,4,2,,4,2,2,1,1,2,,6,5,5,5,5,6,5,3,5,5,2,,2,3,3,3,3,3,2,2,3,2,2,2,3,2,3,3,2,2,3,2,2,,3,2,2,3,3,3,2,3,3,3,2,,3,3,3,3,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,t1_questionnaires_arm_1,16.01.2023 17:20,1,K19L05,2,16.01.2023 17:23,2,0,0,-2,3,0,0,1,-2,0,-2,-1,0,-2,-2,-2,2,16.01.2023 17:28,3,2,2,2,2,3,2,3,2,3,3,3,3,2,2,1,2,2,3,2,1,3,2,2,1,3,3,2,1,2,2,16.01.2023 17:30,2,3,3,2,2,3,4,2,3,5,3,4,2,2,16.01.2023 17:32,2,2,2,3,3,2,3,2,3,2,2,16.01.2023 17:34,6,5,5,3,5,4,5,4,4,5,2,16.01.2023 17:35,3,3,3,3,4,2,16.01.2023 17:37,4,4,5,2,4,4,2,4,3,4,2,16.01.2023 17:39,4,4,4,2,1,4,4,4,2,2,2,2,3,2,4,3,2,1,2,1,2,16.01.2023 17:41,3,2,2,2,2,2,3,2,2,2,2,16.01.2023 17:42,3,4,3,4,2,16.01.2023 17:43,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181_final,t1_questionnaires_arm_1,,1,K19L05,2,,2,0,0,-2,3,0,0,1,-2,0,-2,-1,0,-2,-2,-2,2,,3,2,2,2,2,3,2,3,2,3,3,3,3,2,2,1,2,2,3,2,1,3,2,2,1,3,3,2,1,2,2,,2,3,3,2,2,3,4,2,3,5,3,4,2,2,,2,2,2,3,3,2,3,2,3,2,2,,6,5,5,3,5,4,5,4,4,5,2,,3,3,3,3,4,2,,4,4,5,2,4,4,2,4,3,4,2,,4,4,4,2,1,4,4,4,2,2,2,2,3,2,4,3,2,1,2,1,2,,3,2,2,2,2,2,3,2,2,2,2,,3,4,3,4,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,t1_questionnaires_arm_1,16.01.2023 17:32,1,K22T06,2,16.01.2023 17:36,2,1,2,-2,3,0,1,0,3,-2,-1,2,1,1,1,2,2,16.01.2023 17:39,4,3,4,3,2,4,4,3,3,3,3,4,4,2,4,3,3,2,3,3,2,3,1,2,4,3,4,2,4,2,2,16.01.2023 17:40,3,2,4,3,4,3,5,3,5,3,3,4,4,2,16.01.2023 17:42,3,2,3,2,3,3,4,4,3,4,2,16.01.2023 17:44,5,5,7,3,7,4,7,4,7,7,2,16.01.2023 17:45,4,3,3,1,3,2,16.01.2023 17:46,7,5,7,6,4,6,6,4,3,4,2,16.01.2023 17:50,2,3,2,3,3,4,4,4,3,4,2,3,4,4,2,1,4,2,3,3,2,16.01.2023 17:53,2,1,2,2,2,1,3,3,4,3,2,16.01.2023 17:55,4,3,2,5,2,16.01.2023 17:55,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182_final,t1_questionnaires_arm_1,,1,K22T06,2,,2,1,2,-2,3,0,1,0,3,-2,-1,2,1,1,1,2,2,,4,3,4,3,2,4,4,3,3,3,3,4,4,2,4,3,3,2,3,3,2,3,1,2,4,3,4,2,4,2,2,,3,2,4,3,4,3,5,3,5,3,3,4,4,2,,3,2,3,2,3,3,4,4,3,4,2,,5,5,7,3,7,4,7,4,7,7,2,,4,3,3,1,3,2,,7,5,7,6,4,6,6,4,3,4,2,,2,3,2,3,3,4,4,4,3,4,2,3,4,4,2,1,4,2,3,3,2,,2,1,2,2,2,1,3,3,4,3,2,,4,3,2,5,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,t1_questionnaires_arm_1,17.01.2023 07:31,1,D22E01,2,17.01.2023 07:34,1,-1,1,-1,2,2,-1,-1,-2,3,-2,-2,-2,-3,-2,2,2,17.01.2023 07:36,2,3,1,1,2,4,1,2,2,3,1,2,3,2,2,3,3,2,3,2,1,2,1,2,1,4,3,1,2,1,2,17.01.2023 07:40,1,5,3,2,5,1,5,1,4,4,3,5,4,2,17.01.2023 07:44,4,2,3,2,3,2,3,2,3,3,2,17.01.2023 07:47,4,2,5,1,5,2,5,5,5,5,2,17.01.2023 07:48,3,2,3,3,4,2,17.01.2023 07:50,6,7,7,4,5,6,7,2,3,4,2,17.01.2023 07:53,3,3,2,3,3,4,2,2,3,3,1,1,4,3,1,2,2,2,4,2,2,17.01.2023 07:55,2,2,1,2,2,1,3,2,1,1,2,17.01.2023 07:56,3,4,3,3,2,17.01.2023 07:57,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,l1_coged_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D22E01,JK,24.01.2023,2,24.01.2023 12:03,23,2,3,0,2,1,0,0,,2,24.01.2023 12:12,2,1,1,12,1,5,1,2,24.01.2023 12:26,7,1,6,10,9,9,5,2,24.01.2023 12:35,17,1,14,4,15,14,12,2,24.01.2023 12:44,18,1,18,7,18,14,10,2,24.01.2023 12:56,1,5,Ist es zu viel im Vergleich zu vorherigen Entscheidungen,2,D22E01_t1_ED.csv,D22E01_t1_nback.csv,D22E01_t1_randomchoice.csv,Probandin hat ersten NASA-TLX bereits in der hälfte vom ersten Level ausgefüllt.   Probandin hat bei Instruktionen zur Entscheidungsaufgabe mehrfach nachgefragt.,2,,,,,,,,,,,,,,,,,,,,,,,,
183,l2_ered_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D22E01,JK,31.01.2023,2,D22E01.eeg,D22E01.vhdr,D22E01.vmrk,D22E01_t2_ER.csv,D22E01_t2_ED.csv,,2,31.01.2023 12:51,0,,1,,Unterdrücken,0,,0,,,,2
183_final,t1_questionnaires_arm_1,,1,D22E01,2,,1,-1,1,-1,2,2,-1,-1,-2,3,-2,-2,-2,-3,-2,2,2,,2,3,1,1,2,4,1,2,2,3,1,2,3,2,2,3,3,2,3,2,1,2,1,2,1,4,3,1,2,1,2,,1,5,3,2,5,1,5,1,4,4,3,5,4,2,,4,2,3,2,3,2,3,2,3,3,2,,4,2,5,1,5,2,5,5,5,5,2,,3,2,3,3,4,2,,6,7,7,4,5,6,7,2,3,4,2,,3,3,2,3,3,4,2,2,3,3,1,1,4,3,1,2,2,2,4,2,2,,2,2,1,2,2,1,3,2,1,1,2,,3,4,3,3,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183_final,l1_coged_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D22E01,JK,,2,,23,2,3,0,2,1,0,0,,2,,2,1,1,12,1,5,1,2,,7,1,6,10,9,9,5,2,,17,1,14,4,15,14,12,2,,18,1,18,7,18,14,10,2,,1,5,Is it too much compared to earlier decisions.,2,,,,Participant had filled out the 1-back NASA TLX after the first round of 1-back instead of after the second round,2,,,,,,,,,,,,,,,,,,,,,,,,
183_final,l2_ered_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D22E01,JK,,2,,,,,,,2,,0,,1,,Suppression.,0,,0,,,,2
184,t1_questionnaires_arm_1,18.01.2023 15:27,1,B21G11,2,18.01.2023 15:31,2,1,-1,1,-1,-2,0,1,-1,-1,1,-1,-2,-2,0,-1,2,18.01.2023 15:35,3,2,3,1,1,2,3,3,2,3,1,2,3,2,2,2,2,1,3,2,1,1,2,2,1,3,2,2,3,3,2,18.01.2023 15:38,4,2,3,3,3,1,2,2,3,3,1,1,3,2,18.01.2023 15:41,3,3,3,4,3,2,4,2,2,3,2,18.01.2023 15:45,5,1,3,1,5,3,4,3,3,3,2,18.01.2023 15:45,3,1,2,1,2,2,18.01.2023 15:47,5,5,4,3,5,4,5,4,5,6,2,18.01.2023 15:53,2,2,1,2,1,4,2,2,3,3,2,2,2,1,2,2,2,1,2,2,2,,,,,,,,,,,,0,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184_final,t1_questionnaires_arm_1,,1,B21G11,2,,2,1,-1,1,-1,-2,0,1,-1,-1,1,-1,-2,-2,0,-1,2,,3,2,3,1,1,2,3,3,2,3,1,2,3,2,2,2,2,1,3,2,1,1,2,2,1,3,2,2,3,3,2,,4,2,3,3,3,1,2,2,3,3,1,1,3,2,,3,3,3,4,3,2,4,2,2,3,2,,5,1,3,1,5,3,4,3,3,3,2,,3,1,2,1,2,2,,5,5,4,3,5,4,5,4,5,6,2,,2,2,1,2,1,4,2,2,3,3,2,2,2,1,2,2,2,1,2,2,2,,,,,,,,,,,,0,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,t1_questionnaires_arm_1,18.01.2023 17:12,1,D27N05,2,18.01.2023 17:16,2,1,0,-1,2,1,0,2,1,0,-2,0,2,0,1,-1,2,18.01.2023 17:19,4,2,3,2,2,2,4,3,3,3,3,3,4,2,2,1,2,2,2,2,1,2,1,1,1,2,2,1,3,4,2,18.01.2023 17:21,3,4,5,2,1,5,2,4,2,2,4,1,2,2,18.01.2023 17:23,3,3,3,3,2,3,2,4,2,4,2,18.01.2023 17:25,7,2,7,1,4,5,7,6,3,7,2,18.01.2023 17:25,4,4,4,5,3,2,18.01.2023 17:26,6,5,4,4,7,6,6,6,5,6,2,18.01.2023 17:30,2,2,1,3,2,4,1,3,1,3,2,1,4,2,2,2,3,3,3,2,2,18.01.2023 17:31,2,3,2,1,2,1,3,2,3,1,2,18.01.2023 17:33,3,2,5,5,2,18.01.2023 17:45,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,l1_coged_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D27N05,CS,27.01.2023,2,27.01.2023 08:58,18,2,3,0,2,1,0,0,,2,27.01.2023 09:11,16,3,8,17,13,3,1,2,27.01.2023 09:22,20,2,19,7,18,14,9,2,27.01.2023 09:33,20,2,19,15,18,15,9,2,27.01.2023 09:43,20,2,20,12,20,20,16,2,27.01.2023 09:54,1,3,,2,D27N05_t1_ED.csv,D27N05_t1_nback.csv,D27N05_t1_randomchoice.csv,,2,,,,,,,,,,,,,,,,,,,,,,,,
185,l2_ered_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D27N05,JZ,03.02.2023,2,D27N05.eeg,D27N05.vhdr,D27N05.vmrk,D27N05_t2_ER.csv,D27N05_t2_ED.csv,,2,03.02.2023 09:49,0,,1,,Die Umsetzung schien mir am leichtesten.,0,,0,,,,2
185_final,t1_questionnaires_arm_1,,1,D27N05,2,,2,1,0,-1,2,1,0,2,1,0,-2,0,2,0,1,-1,2,,4,2,3,2,2,2,4,3,3,3,3,3,4,2,2,1,2,2,2,2,1,2,1,1,1,2,2,1,3,4,2,,3,4,5,2,1,5,2,4,2,2,4,1,2,2,,3,3,3,3,2,3,2,4,2,4,2,,7,2,7,1,4,5,7,6,3,7,2,,4,4,4,5,3,2,,6,5,4,4,7,6,6,6,5,6,2,,2,2,1,3,2,4,1,3,1,3,2,1,4,2,2,2,3,3,3,2,2,,2,3,2,1,2,1,3,2,3,1,2,,3,2,5,5,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185_final,l1_coged_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D27N05,CS,,2,,18,2,3,0,2,1,0,0,,2,,16,3,8,17,13,3,1,2,,20,2,19,7,18,14,9,2,,20,2,19,15,18,15,9,2,,20,2,20,12,20,20,16,2,,1,3,,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,
185_final,l2_ered_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D27N05,JZ,,2,,,,,,,2,,0,,1,,Seemed easiest.,0,,0,,,,2
186,t1_questionnaires_arm_1,19.01.2023 11:12,1,C09I11,2,19.01.2023 11:14,1,1,1,-1,2,-2,0,1,-3,0,-2,-2,0,-1,-2,-2,2,19.01.2023 11:16,4,2,1,2,2,3,4,4,3,3,1,3,3,2,2,2,1,2,2,3,1,2,2,1,1,3,2,2,2,3,2,19.01.2023 11:17,4,3,4,2,3,4,3,3,4,2,4,2,1,2,19.01.2023 11:18,3,3,3,3,2,3,3,3,2,3,2,19.01.2023 11:19,5,2,5,1,4,2,5,5,3,5,2,19.01.2023 11:19,3,3,3,4,4,2,19.01.2023 11:20,3,3,3,4,5,6,4,4,5,4,2,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186_final,t1_questionnaires_arm_1,,1,C09I11,2,,1,1,1,-1,2,-2,0,1,-3,0,-2,-2,0,-1,-2,-2,2,,4,2,1,2,2,3,4,4,3,3,1,3,3,2,2,2,1,2,2,3,1,2,2,1,1,3,2,2,2,3,2,,4,3,4,2,3,4,3,3,4,2,4,2,1,2,,3,3,3,3,2,3,3,3,2,3,2,,5,2,5,1,4,2,5,5,3,5,2,,3,3,3,4,4,2,,3,3,3,4,5,6,4,4,5,4,2,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,t1_questionnaires_arm_1,19.01.2023 12:43,1,Z12I04,2,19.01.2023 12:46,3,3,2,-3,3,-1,-3,-3,-3,-3,-3,-3,3,0,-2,-3,2,19.01.2023 12:49,2,2,4,4,2,3,4,4,4,3,2,4,3,2,4,1,2,1,2,4,1,2,1,2,1,2,2,2,4,4,2,19.01.2023 12:50,4,2,3,3,4,4,4,2,5,2,4,4,2,2,19.01.2023 12:51,4,4,4,4,1,4,1,4,1,3,2,19.01.2023 12:53,7,4,7,1,7,5,7,7,6,7,2,19.01.2023 12:53,5,5,5,4,5,2,19.01.2023 12:54,6,7,7,7,7,7,7,7,7,7,2,19.01.2023 12:57,2,1,1,2,2,1,1,1,3,4,1,1,4,3,2,1,4,4,4,2,2,19.01.2023 12:58,1,1,1,1,1,1,4,1,1,1,2,19.01.2023 12:59,6,1,6,1,2,19.01.2023 12:59,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,l1_coged_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Z12I04,JZ,25.01.2023,2,25.01.2023 10:34,19,1,3,0,2,1,0,0,,2,25.01.2023 10:45,2,2,3,11,6,2,11,2,25.01.2023 10:54,5,2,3,15,10,2,6,2,25.01.2023 11:03,8,2,3,16,10,2,4,2,25.01.2023 11:12,9,2,2,19,9,2,2,2,25.01.2023 11:22,1,5,"Ich wollte das machen, was am Ende das meiste Geld verprach, falls jedoch der Betrag des schwereren Levels nah genug am Betrag des leichteren lag, habe ich mich für diesen entschieden. Bauch und Schwarz sind hierbei für mich ähnlich anspruchsvoll gewertet.",2,Z12I04_t1_ED.csv,Z12I04_t1_nback.csv,Z12I04_t1_randomchoice.csv,,2,,,,,,,,,,,,,,,,,,,,,,,,
